building_id,total_price
EKttkrT66VCKVCwL,10202237.107446114
kG45VHL38GdOcjHi,16594082.014738038
wuk6Z0LXRbnIMRYg,13865492.645849025
RTxDPYzkhXIeaWXW,1992411.336919319
qWiLVE54wVrKyiYh,882482.6749918597
FPApAlOe6o5GV3l3,3146027.1240963456
F322DVcWMPrrM7wZ,6511626.287461112
GgUXAsg7e9Gup7FE,8550802.566424748
qDRskZ71ECU91vjk,8229786.249759762
ii1Pao0q0YBhL9Le,6205953.940256391
DnL0qAPq8hO9yvNX,29663728.999209803
i9xGKM1v6iF2i3Or,3208848.4566421458
PlYMLmvo5ckbwqAp,14735036.953416953
Q9cOKiVQ48nywlgk,4044403.182785932
IjzRAVoKKS9bDwl8,1800022.056036246
X4St14v60CjGwnOu,12678171.254694683
vQFspbYtBwc2vWdq,8588043.399154115
zePwitY22oLKck1e,4434021.602416033
zMLbtNkrLrLVvVRO,4260301.53905606
spsiOeYoTzzvSDCy,3452267.3562739147
LQ7QVY68U7RQnOVl,4907254.601412335
ubsaeQt3tRrkug1r,12472099.374359231
ePL9bWBxKIRNi53K,8799529.499455465
ydBWAMEGMC3LrbVe,56888300.507089205
qhdaMFs928QOyQXl,28312305.949379243
ZJeDJ20CqeKBXQmz,4287497.078331401
cFdVdAtr5MWRseKZ,12181981.305686558
cPoyOvtlfJMFruaj,9878071.549106605
vHk29xb99jCqfPDw,15404253.140205685
K4X8S8ybmug0SjmT,655258.7703493995
wd4l1W0WUdOqK0p3,1465485.9499532431
nBFXaYg1LFCz9VF0,4568411.091716788
TJnL0SsoxZmmQ1Jf,5068572.708032009
CrcO4tQ5rVst8vvC,18580422.633094333
expAghjK5tiLneTL,1371089.0559987947
NTmhuv1EYIUwUmEG,7109005.454257594
tvysAFaTh49sW8La,9581025.287349181
Va1zaJb4gGkNTqfE,42333729.77832892
qb24YadtawE4fHCk,24339541.72198571
hEJGOBNttTnKNL71,4856189.130483706
LXthcLADrJjF2PBQ,5296760.803938117
S04QnnwBV8sv1maH,19799979.709060848
bw3nV7GU6CZTFP7x,1893712.7715145657
p1XGrnD2YEZEYAso,2806969.4692008095
UL51LBlG1YQfUgg9,55195641.385323614
l01QkrBGROJyglbP,2159669.069898786
CxKCaEWUJ7PUQzOu,4875951.96259198
RuThUVleY2FU7PMO,3642487.732224329
vz9DIykgPrDqR2eu,23378888.26026655
GVUjuOlu2tPVjvZh,3091254.7027231934
uny3Y2Zpr5rQ8FDG,5514533.800486447
htPuXXHEcqt9PYFv,6049828.352054361
zjtSbLEORNyH2xgq,4656766.559913644
pU7hwM7KhMx1dx59,2913172.9050673
Iipw3jFIX1GmOCiM,77005991.34440976
G4TSOTOItkiDuefG,13267106.319340674
zYpP64Ex8GMWWXPE,3567454.096051085
JulO1dyfbzLmts9p,6888080.972835586
ebMiBXVTCIQtVCOx,3701698.7028695233
V2CQX9LxFSo3rJl6,10912497.086514821
A8omnLk9crjSMDxZ,7676921.254437044
OfY80YV8dFXX2uuC,1193885.6890315826
pNEgMNvfn8iAYDDB,11532107.44339638
x0O2JoNgsPTxTYdV,7952067.631980616
JfxBwhXYUl1JADcV,10872859.77230733
W6FGpSCbvrCLhc3M,1988362.1333571377
r8FzQ74MB6NQNohs,1418393.99266199
rP0LOj8wfLF4drbZ,1415146.4588230373
i2aYIGjnNlTtfGhQ,14208766.25201792
zxiGTOKFcctIz9AU,3169413.4606823632
SYj1ks1w9Kmhbdsk,4321900.694116015
CugkE1qGCC0UOfgF,7113548.815298655
zyuskp4urJNFYrvp,16157876.33639909
UeM0aaHYPvV1imsg,1351404.7825904314
CO8PqBrQpoD6iy5a,5836010.980641716
BnTCOssRYXKdgihM,51146458.09013789
V6oZEdT7LFgImubZ,50408690.93223298
IigCUgevrZ8gvdzw,2203341.9306632476
RIyMeqlV1Lgn9TDE,3111665.5025780876
lijCA1GfvbfVNTr1,2454922.609851776
eaKTzqV2qwWnklvO,10539490.257773707
PzUEmzKtSqrN72yl,6237476.777756253
Hufd4ALJpdxj52b7,10481301.059118187
AbNwoCvMMGcpbR1g,5540434.400510557
vNxCWwkgO3HCijmo,8473282.992737778
fGWw7udiK0iUgCsr,953423.3846716565
BF6nSLMvbyCFSgme,1367544.541214239
BiurZGoEcGVj4Oe5,4041369.759082557
LegPlfRXepvtlgIm,12906896.500567215
kKW8CqRCE7K01DAl,3110468.013666322
DdMNTXIGoumqMlyU,3129838.6873032893
Ids1VsnKPNlmBqJA,16278266.90755075
jI8foWM2jDbiANkl,4798228.863628294
OVDcvOq8ti5NplPD,3366183.278140765
sib8KOsZalGdMkZG,2849149.866271235
mUnq9wosG29GDUoy,37288521.5002302
mcMCRmjnCGuMFyVh,1851143.2114582767
MNkezne9mR787S4B,842812.2498481158
nGVz8cwrAApyf1zL,1932890.4133723048
geXUAxCQorDht1Uf,33566915.92492272
SbPV23EysuIvHJMz,32745130.001816977
bzoNDLuPJzwrEZbz,6951490.683759437
mlQSEVNzCQuFGFyw,1235723.1889164094
VdPImslSLV6rjO1E,917852.9379801725
DyAmOsYXguQFoWdO,3947814.2522726543
ELVdaaO3kSyRBHOW,78074448.31441286
Ex6xJbw2JOb0HGNc,41161816.122107804
xYXVOfjp0FTnYwvi,6210218.849450014
fNaNtsaO28e54ezb,14850215.23153381
Sp3UWZaXW8pw227R,4097635.1664931285
mUwH9RbTl81wJfOG,29559332.576377496
zr8TPZJB0CmfxaZQ,1578796.467010569
KmHuM9KwXpjzdmG5,12023912.760431297
P7LFbIsC5l9diUPz,3290533.4505813224
Hs214UAJOjerxc1k,11534071.773170637
xKGZ1dMcaY9jPSZK,18539076.547969475
fQdZqY9jTvTvFnWV,6549619.52397834
MmfjeXGP5Nb4mmDA,2500945.379439686
H6WxTj6c2L2EbvC4,5385527.617442336
JzFmaM4nufrutFRo,2759901.551549529
spPN1hLCmV4Z6WuH,18899981.781128902
IuS4pvOlPRLUn9rQ,1551841.2062253444
xNNWk0RG0lZTpNvy,10993502.547870906
U8XVaQqDXYDMgCy1,5422759.188867725
svkPYfCbm1OXudyf,4963077.318328245
sMClKqxV9oJIZRIp,1704859.111452106
DsToYhyzlMSSeICJ,896851.1959115438
RvFE6HY8ZmsxNam8,2746007.2822565893
JiAphNJODUlIi8pH,17211123.737663273
MTPds4WNCEXErWc0,7815259.597282319
Ac0s64OI2psX7YQt,2358422.843435851
zwQYASX3ZqlQ0OYD,11112969.494621145
iOLIf496rfv1k8sb,2440506.6904488904
nbMFxF80B7nZSW6q,5059528.433984917
Qc8teGMgA8mcNDZs,4897777.861536451
toipRI7uHxpvjGNn,12276835.998124864
HtBNThEQ7cWaxkti,2573460.8183953934
EGvjVTPlZpxsKWmx,43168893.10860983
GwLVxd2SKs2izSHW,18283377.510602698
kg7XxaB3hTA0SeHe,6023163.395129313
isjnTth2O37umxoG,10401498.866257774
nHZrs776M5vDftOf,9516681.718371075
CpCpTrA7ZVtbnmlF,4159099.0704173166
Pv3K56ut8DY6ml7F,39803518.02660952
Vvrl8h0ceFQSQg7N,29001879.61550636
BnDOkTKVTRD5zs1X,888569.1306304295
praB2UREc0bCdIbc,2194471.827154315
krPdP1OCnat2aEGS,2519582.2823929507
zwJuZe0zF4y4cWgC,3806608.5620547486
HRXdidpFlPHjcHVC,9847811.249369988
k8EOfvDOxp3miwT1,20081589.35162195
b45svTOqlCuEydYQ,13748662.213175364
cDkluWn9YGovmJjt,3634817.4315917096
hvEp5g2hEsDbHIF7,17269693.78306977
RiFJQMVhXixhasqX,5245719.726334759
IsfPqPay3tZk6xWX,12180367.899717618
woFfczO7oipHrgaE,1945590.2365894988
VaWVBOZjvd7V4Jxa,2410566.554365018
xMQiJG3y7ocEgoHh,1557448.022442329
JNFAMZWnJooJfnF0,27090440.612238266
mBY0ANpQMYAO3Cy2,5281349.387496504
Itd8HQ2Tr1lQPHon,30787282.479761854
VzJnc8tiag7ZdZSh,8457649.66478384
tvR7SBJvV5y3MJw1,5086517.855464297
jtQCkFlvRXQ83IrW,3908137.648648253
W6vqYq04ROPoFiG5,9183883.633668419
FSulGbU7AT1b1HkK,10538975.129046172
HMr1ui6VViIsUvkX,1107060.5783672144
ysVz0Ob4iL6DnQSC,571861.6725305225
DlfkF2m5ek41N95r,27439555.042221297
pPu4lFSIYXY2fIvX,35065680.81965768
xWNQ7HwPgHPMhl6W,8516108.877524339
s7FY4j7gnQZtScMb,6420566.1265307255
xdAR9gcqedxYuKCJ,1297407.4716636578
SBOVAT8LEiZazN3o,6642223.487099044
KQDrEj5Q9SRaVXAc,7687227.4007433085
SXvOmFOPpk7jlIxw,6453720.175858512
D37DP1MJ2PCPn2EL,9312642.884511469
ONE3J0JsdPECgCtV,2323479.335740144
r3tZr3Iws7OaJjD9,4767986.692875281
miSpsEbEH8g8B8oa,5912421.481811873
gos0TUseGKhiI0k0,1944829.481407123
e4XunT48tDKAxEoY,3867510.0775286756
saSnQZqlmQ6Aatok,25789865.6371643
l19bMwhwoLkBHolC,60720065.44166691
q0vtbzqgRByIwKVz,2328976.394298894
PmQIF0Sn8Q2kYhrk,5806604.851374576
b0AJmRYTmcjIvMmK,2752480.1472778614
x8Vatymi2nvYE4yl,2545428.2144293645
kbQPoQuUEs3DbODm,19490541.006945144
iyq76HqxImGjqlz5,6829890.776038122
o8F4PedPNXp830SD,5670978.571695388
Cje4zHdr49UNaNlY,746850.9751032615
CxCwsPFwOZ2nKdp7,15000184.214360481
YBBd2y7gzcgY9wFb,1527229.5582622504
TGeEYSvzspLnHjwi,718959.0054799913
NQgMl7DDYKJseHei,10130811.44616949
xITMMxcVTlVBgx3j,2203603.753234637
EY9JgaZKj2FJmWtZ,4565382.214491581
VjQeHpwa68TvJwNi,1710675.843498187
L4Y33OXiRoNBxhvE,5710266.802583051
RgkXNs87JxOOFilD,3168556.741241446
UVxtmPhpm439Hz7V,5233364.7838867735
CpY1ae2drZS84ZRC,2769428.5651623853
E0hresb30kFKhskQ,5043721.658775602
pZCxgqU1lxyXCwWj,1395226.080932867
TAycazC7CLmK369a,3208710.092364163
fHW5yhbUlOHJyk5D,29452721.452780757
LlZCB3ym9YVZPaVT,64166456.57884719
VBsHkKhvr8NxgTme,6690404.919583883
pBlOfnlc7WU0Cpia,2273878.6649991893
e0WxRRKuWLIQPopC,1205843.0369085881
dtkshsxHZGlFHDpi,1168400.4429598104
sl5SakEUnCDSZtBm,275775.92673802
XxPwkkcnIsZksOb0,2775018.8064634423
OTsx6KAImdJavVsY,4399256.421644633
Df12i1Zoq15x7Zgi,2768002.470439231
DBNypkpmu9yTyQoI,8277525.626804381
txo3wN9XlFBwRNPL,2945319.7515834193
rfGhXHQ77UjMu8Px,13467445.994941209
BTJhxYZEpg6AkL8u,6432112.523216492
F5byOuqXEDInJPLD,1339552.0427453276
VOgMbnbzXV7BIafr,6504729.651103485
Oh2UimcDcfOY2GJ4,6865517.307828573
QT85ATxIyi2Ek9Tl,28677551.854801603
d3h3WvLFVx4oxoML,5140588.261736013
dyLubpX7EXED0Q2V,7100556.035327787
ZkNDrXZPxhqXsKPS,8698399.041906169
hBve0Su5Vvr8qrTA,57234007.2835275
necfq1r0wW75DGbT,2615380.6869586417
R5aKucmm9quvzPxv,16979205.338639967
HmPmVCK5U0j1eW2x,352246.5775536929
r948bFCCwILKLtnQ,1653873.708905885
Rht6wlmCZnVmba6m,3313053.9530391926
oET6svipoXbE9hov,6040494.234240714
XyVUUC1oigtorUVO,7360192.4962961245
MxzIFp8rl05vTtCA,6359521.022822748
zj4MEhOGwhHSdGJp,11170405.187187927
lN1YsSCfRhDhMZdT,16609134.852576952
LSWgIHfZQkyviYja,11173599.904635329
jFNWtXByAWck4I7m,5591654.11025784
pGlxATfb3hJbK82i,8006454.888665971
qM1tegaWseVXQu1d,4764794.536100062
ACDZYe6HtZGR2uHU,7170259.232302492
yJvDWIZaFjlvW7cA,8065467.242879334
R3ko9VPFXQOIsGUe,7225871.5325665865
Se9qlrkPys2ceuZf,3777148.204265485
Cj3fBgCy2Lu49MlP,9488316.879592964
pEaXFvkcb2HAdMVO,26062577.899162147
qChRvIjy8TOYKu7j,9026033.703933485
cR3h5Hqmhq75lPwl,2891989.7537887865
OMn1z95IhSNJR1AO,1875129.5338507982
yXmld8dXB5HIm96X,9262207.992872823
wAY11bwlfog4ySke,11504559.149287067
c4FaDSjcxt7zvWgs,12104913.188546292
mfynoanWMjKc3KfM,3959405.603192028
sZfpKIsR2AL7U6E5,26715916.520563606
diSKnXu3PQUV1CZS,19335763.705647506
uixsoXSs2hn90W81,1620820.2976687532
Vh9ywAsx2LIUqQkp,15041715.28936365
Y9n6NUZ31ynFwklj,10302393.795909869
D9OmFiSXG4FCMOUs,4614597.363164693
TUpCrki9fMI33UOR,1212479.6534526127
oMcnKcMrJDcOynzL,8498849.631084181
faek0PFyqL1al8cf,6068016.593699216
es6QFNJSuXpOUxP5,15750447.845388297
ms8J6OfROoYgwi7O,13505299.585344106
PKzZAbeXIfRlrP8Q,4188103.6089859013
ywINJCDvHjpKG2uM,3316812.9523800234
HBJOPj5KdegCmuw5,17127768.75499598
cFr6pfSwdHlYBhF8,1891297.3648013636
UKxwVwy2rLf3Qutm,9555966.003685312
R1Ol7YDAaASneYBK,27410980.516039986
Y5Wy387glkKW3k6c,6248967.842920515
YkXtKV0otnhN8KBf,594243.7531419003
U2Fldkihkkm2HAn0,7740358.223512182
jwSswoFf0PiXMaj8,36310054.36506667
AaLw4OHpLtsacwPb,153660293.51063612
j3Cnqt2pFHbWKBIx,3985399.016633945
v2BDuJQ1zJHe01rf,6991918.227502678
kXbUvwevYsdbzwAj,6650732.597849875
mVQJqyofFVfTBwcH,7428625.998508123
NI1pw4fj8Sl7ktSG,2482328.47850087
O8ZOIingyIbd5evC,43408116.67387537
D8LcxdwEOqZggrqe,4335990.248062316
efkmccSuAr8PNIeY,7301144.399462541
QitWjugTfkFYZT0f,3844859.495526193
pqbOhLDjh9nYoJd8,3585155.1156664398
WqIFlWIxalzGrBkm,4754720.401263054
AdASaIYxvckzNDS7,9866598.729564602
p8kyOgoGicarQUgM,31319207.554846246
HeDVG3G1HoCNEpCO,2868146.631888174
BfaP2IwkLLw54sv7,3327710.2823210955
RC93ZDOkGraTqo7x,4854476.012550939
plT5LlVSUwMo6lHz,9088859.459657682
ucRh23r7FKroKwLP,9009132.884977283
pKLS3iyt0xCIM7af,1100100.699319415
hqCVglZtG8XOSlCj,3835646.096115195
oJDQsoYNZ7Bb9r4K,2287753.022073962
pyWqu52LO1RB4NJH,9775452.607983107
ketBtMqO2ZqtE2Ct,3822188.558075588
a2hZPMAMAc3hDIsU,1680980.081146582
zi6oEo4Zw8u6ACP8,3190258.074492143
Ye1hAFYG9IoGov9a,11263584.670915283
Zhu79A7DfG450rev,1018371.2066554341
xJWewiuEKCJHmQUn,5334974.580973085
M8lyNrXQK3PDYQRV,1501364.6356178722
GxdPtJ1t2QWZGfxj,3980030.416519637
NNVZ9IeHW3C22QGU,8600334.494905036
MGpVE6Jar7X6BAHJ,10635961.667367676
i8bhQMrSHzpgBBHw,4378892.492736057
wNRMh83u6Kspph0p,3632004.0497078095
EZvOMQEALXweRTU7,103217367.63249137
mLSaHzSfJoseFDl3,945462.486514717
bvtYz17BIljGGwPn,995421.0244661297
QH0DXeXaphJRctNU,2066194.2190591479
JICzVwcXifrZlwT1,2987061.0364642227
gQyQ1QiFRDfNtdZu,6405286.186769724
eRyZ6ttnzVGYbojE,10625737.796872906
bPXKARcF4JuxKfxy,3785690.686344542
fIw927BLsyg36A1J,6076011.024429455
Rxe9vHBJQvWL6Awd,2538223.6327616875
yCIV9xd9kpY1rFet,17195459.713298727
T1QaLCFqXrgvbqWA,6964921.192502447
OD8qR8ICvmBw1jww,36759296.94485922
lRu6OhcH9N2iURX8,1796417.1671787961
NvQSoUN6Pjl0EGPw,11306110.15269169
DnIl9VJDwBgJb0Vb,11031981.890743122
IhJM9im7iTvSYCE8,1429208.9257314366
SYoJ8aDxRiKuNMWn,6055423.2988544535
BLuCkiWrHGNfivGo,3616473.728260777
NaVupX8IXxuqUKzu,1834048.9736921475
GzqG9MjNgZvP0K79,4399289.098074107
nlqOJPapRQb8Yu0R,5667089.237523543
rhCmgDug1VUU695d,2657615.998594968
QkPcwa1KvlUgwe4t,1194900.7023944876
ngwncvWKwVsaa7sa,5443717.94359478
JSeag8fKVmlvQfEv,28334456.280053884
EHLX25yV3Dr0sdtQ,4898147.636615957
Tkz5PBZtcBdWdQw2,1413186.773230604
cJRct7U5fKeUem7v,3320501.4764015162
LB583CPod3VoT4a7,4780994.059853419
KVDaZvPLr1aUwHPf,7112404.532238309
NEJMzRb16PgVW24U,1595495.288480363
xmmspZ65rjUpcKh8,6029857.775970421
W5W7SEZKORnCEpw4,1989916.1036030606
W39K305SRzIF6DJl,8414478.842593057
OTxawATmph2CaxJg,30683012.9776589
Y6JWLgv75MMv9Zot,3335795.972563901
RI2VwWlfsAfMqAEg,1304436.437380413
zglQelTjTz1DK71W,1562911.6486475654
TBGuCBaXZEVhkIA2,15556070.230345005
SGpdhlbnbWHvB4tG,13249134.178900804
wuAOLjMzCuRbQm35,14331120.336177964
Bmvo8Pbk0veBO74M,3646614.3520432482
V7jBpNemYE5anoqV,5288753.290033085
nbOfRoUfwhjX3N4P,12007201.63570823
NzH4vR7vnpoz4EdK,2408285.6918396084
nTHn9Cffpt4NMQ09,5779271.447606309
UUjClUr5SmZIXZgc,4243989.3181346245
hZtJHCEGv8GPSzsK,19705910.4687173
QXiZ2RGSHrw7PQtv,21337512.116495565
E6suKSpZvyOh7J9x,2309407.0081121544
iBRhJp7qRvgOlU85,3045336.7172365356
PCglspj32JwOhuyl,65423975.791071326
hTvi5zyHWfNttRzt,1687522.283703394
OfPxG6obZePIQrly,1459537.2802359331
rJX0YhKu4oRs3IJo,45637993.50920876
tj0SF79nKuluM7PL,89132872.7704147
cVE63lKNzwFBQdmK,962657.6214576298
m1IiSrDng7cXtprT,4284892.4793774225
YBQMDl9izRDA0Obd,17096519.195296302
wic2T7o0fhHcKDO5,22659895.746188276
isFPNmEAru074r2A,10717655.882675199
NIN7r8MCMCHNimIj,1332835.9515862241
SXbkXAwBICiI4MUD,4881905.336984533
eSrklXmUcuO2fwCm,1147568.8634414175
q2jTB8z12nZ2LaLh,2723329.868625523
M1mybexfUqd39KP2,5997289.886998543
KbaeauiDUY4pbDkp,11303574.903486375
ZILMY3orXsurGFmf,5663856.587854188
Ecnz0frca975Z5j8,5895950.434167576
biK0XeJZVGxe5I5K,2034490.0108566466
MZfJ5zDj8db7QNys,9958960.639092356
mYSvNvaRob05GDDd,9583691.094049627
oPX7a74B1Kxi6oWk,5058597.979752992
fsSuP3Lu4Kmf5dGF,620672.8113194228
EFUsVcAjbjQUmn4o,21728719.823591147
w8Sf7DkvcmIFG5HI,24367721.56517376
IqIv4NNcPjCiQWsw,2176710.724045152
CIkJGjOEUg9n5ZE3,2796476.1466641775
gtiDqHTfzxvt8pUO,386292.28421132657
UupQU5VeLzNxpgXl,150984690.2189312
st6rizGiFVgjjAcx,1135427.601228935
difsdUp5WiM9vSO2,47509523.47837639
aBQdckGCCo7Cxb94,2660573.6670901407
NbLavNG0qrr7CnDk,4256534.82359866
iE64rHBtp9xXVy3f,5303704.4190744
Yl6cBPf2wDdiTB37,4454259.16463886
sPwU2Ev6xWlHqoUC,3352614.227497064
pELIHXA5jYWGfOVT,5279252.973389472
faXZMf3T0bIkzcu8,7795575.8475860655
E9FXcQr7XJDCKDTo,1471021.8361054887
fHQDwK1QVsqZGx1k,3299217.400065094
S65ElbWT6eQmJJ6a,26744657.795296576
FXszpRT6knae0jPj,13300767.264518712
NuXRn2TUejfTCvvO,4300478.729887744
MkHdFsbloNoAyefi,332643.6899727506
TArFrYzdAjPYUB8y,2436102.620408261
JX1BMRgt0QfCFwlh,5587640.188964331
bkzsoHth3XwNP5w9,102706170.76520602
rBc758SFf6iv7zSl,3344414.0012663794
nflt4xSsG8BRLYEH,2349695.336724361
TsADeil2ddSe521q,875266.2835052169
MQSb8QaSR7EU0BAB,11630480.484932074
W4zFrvtJt2ThNEdO,1551197.4598552291
jl1c7o30B9y1SSPE,877362.0602842998
gyKmJdcZtJ3aYUPE,22950207.400484845
gcu4ciUKIfVPfUb6,5863693.957017807
D4I6zMGc2fHZLUNl,21586931.32593883
m0LyY7iGUOAlF5lA,29872289.111316953
BduFCKRjlKu1mmu2,5861237.3498757705
QpzRsFoDADNDHHQn,51481006.83531435
Kv3utc039y2dgNCw,17968256.72912967
Nhzu7Wsri7UyZemv,7109949.834871191
SDGzCQPSjsJRlNJc,5695695.301788935
Fgoo0ZGafUOZv0rP,2963857.3382988134
L7RpHNz9s7Xr3vFP,6442513.930682375
Ac0ALYT7QfYDNwbB,1145037.8758355535
ldlquHlMYNT9il6F,5207356.130551776
cmO5XU9SfHbf7MXM,3516473.073173448
P7PaW9useOjBaCXU,1419478.0325018195
LHlZ8qVD22MgY5Vj,7153928.235343878
aWmG1gvad8twP7TL,7582024.126621404
nH8ezWOo9A3PnYGd,2537779.08619825
svRrdWIrLquPQZXS,5240023.00070717
I9cQNGu7Uz0u0Hc7,3326949.6133069433
k84pk52gjuBCT4xc,3594780.0723260986
ApJYR2gyGM5QMzoe,19980914.90931985
qL08aFLSnzMbTj7Z,2148334.7496604207
dsk2ACt44l0RsxM6,6385000.676154565
dQyZduNe7QCIpnki,14298554.729633177
cHfVsvQOTpaCCySK,1135175.7524307196
oJ1GGQl41kc1pp8G,3656579.885786548
Z70jlM1s2Vya7nZv,2995096.035381036
lIsCqxKzGqpmTWcx,8814586.221789988
xAxg9u5vMgwNpvtI,1157463.3824978978
OMz4LCVsZPKWpwHh,2147540.7407114385
RmN9ryqCJVqvq0r1,399126.6885541362
gDrpuiZ6GsRopXfu,9040599.4665531
cmqe2reQPjaPwEDK,1872870.873800544
RafjKyv5cHZyD9iO,13059763.1436237
dpWMEqVJBGAwr8Qx,4101493.878827949
G5Odh6N6rm1XQ5Pa,2251540.7438176367
d4fqCXEQ29EGclNO,83669976.29148512
It5cnyx0siuLwjcZ,5714108.103148107
jr3BbFJA5Gqo0X5L,3709095.255170157
eRvPLhL0YBTQ2JKy,4304032.4764685985
MBAtMsWrl40q1Jn9,1652581.0241952112
KnVXM4WMWikldwqy,60775634.57602595
NEBJb93Bx2PVxUpa,11805055.840405174
LvhAS6MnKWBl7uF0,134473892.65458414
Yyi3DQRiF9uWnUDI,8812613.184658738
ZWIoLwmZIiYimYX9,1296194.2302105254
RVzNpEf2DXc8O0D0,1496582.9750135757
DaAZ5sBnrqJZ6B0g,12213599.609212853
kA229z7EQ1z0pQL7,1372597.5059002638
NlY1cCK2FwzhBDfi,7447704.220220684
k3lF7rqm7uChzFHm,2777139.5844627293
MfSL2nWsCYw80kCa,10089138.470691679
ZcjcZ6VelEQ8pea2,5358659.329191169
FAFilbBh3PthlH6B,10403364.725657651
Bz1QuVieQXQfqCzp,1749516.4842316378
gWFI83AbPrNdy4Gc,12180163.618828597
U4Y7pypXZ5QCKqLR,16173441.417411085
Z4xzxquPt2yhFzkP,11754591.373591196
wOOsSKgN5Y9apSP2,1773816.8979861164
BP90bHsS1MMgCGaU,10927075.050104244
uebHIWtg5LPTEfBx,1748375.4090795447
Qb0tPenLPVRBS204,841103.7100090047
BWOAZU48UI7SKYlt,935325.7824651069
tc8kPjPDUjKlOoka,9428662.817397468
av8vkjEyk3OF1Sqe,7791412.532701491
uGaVobkG3tTAnH3q,2720558.5273749246
fXG45WI2cii95NAH,10921912.435280723
cyRfaSVnR9KbQae1,8351018.316811687
HxacinmkSQUGArxp,10021675.0834316
SzwMMjgytzjLXw8C,1145134.092007872
EgpmAGlbXDgAj7U8,7762104.644641494
pQNRYy87ExlpPyPW,4590421.93606839
AzATn5TwDtc0rXKz,37755088.70083306
XxYfMV4brGB0P7zv,4732154.501722078
Rd2UwotkWmg6Apt9,11098721.108176177
WK9MYT2qMX6M2P20,2200436.2117863484
qSBZMbkIRT9HFZ2j,147990218.34448972
qF4Nddnjuxwr6ZsK,5723970.804097773
DhdpmJfa2dhGqbrx,15017365.058839923
JgiknYbHedpVjCXd,2475849.535151094
Gj2CDDDrR8FxQJWB,101542543.3093783
SlnZVXdSCxPEH3GY,20233551.549263004
Ng0Wz4J3hIEpQs9r,5304676.417597343
xCYORLRLV8UCbKkF,9954174.749957478
RRhGzxFfbRrTxh51,11176852.776884984
KeSWaoqvboXgvDC0,93097511.6257696
homKqTkw1qu66e8L,7583410.736460565
KW0qaqD2UwsXoyZG,1098550.181307137
FRNKxxJcVkHXz4ne,15478064.980798867
hP48YabQpjk8HpBj,302757.84475888277
bviQQzwkLf8CdT7m,7728037.804727932
YmgqI4xX0RrPyPAY,2292895.8818069235
gOhpyLdFbsxUuWlK,12930390.920755647
Bl2pCStIdRGEzdOg,14206067.34529612
zmdpTfjWtjBsHeAN,815581.8063787579
UnjCnr4mxUtl4Gm5,5789671.591829788
n8spycHaE7ASjWkh,589830.539462906
dmRuoCtyGrXzfuUU,3516666.191510055
EMmWb3ptEwIK7lyX,2931949.9009670904
gkZOdnAaAvaMKJmz,24207010.549878772
CSieQHAS9Ir7kIWT,933766.1670074748
qgyKyAgA1MdTWSpi,4308581.625941858
QpV804nVI8xodQ70,1956052.212102923
UqPpzmycgUPie4fx,6129828.953731832
rbBMo8q5eRptazS6,13890079.106772592
LbC5skiuqaSAQV6Y,128748311.63928936
q6NbCr6CKowwjkjf,4493369.127548246
tJI1PHEbEqORY5Jk,2658313.174331795
s6nOoMeK4kVRJHEO,721490.6250927632
CYuBdsLaQOnSKyKO,3220642.7750870017
g6lU5hC5S0MkgD6C,8369863.220404307
ibRYWn1XKtORfBZL,10412699.875359181
Gqe6Zq4THd0tDzL1,4596604.831515057
Sn8jm005EZC39IpE,1023395.0144420476
JlZR967gtD2U4Q0M,2857775.162180167
WmGWNIiBtBM1k8Vx,24374748.87269861
bvHgFtNfJzO70XfE,138517465.14174056
iInbzXur981cTYON,17074487.372357596
Mg1gHOHeqDhlZYXw,20948785.386104964
VR8oXbBbzLFeTwKM,8926771.014964938
lyilnrLy2FGOEVrA,2465427.662061246
o31QuTKISbUA0VqC,2048881.9884423143
R0UGHIYjbwSqXEIR,24274659.441268466
yEjmIysKRGLQyS34,8001082.339022979
DCRUqNVC41TE7ymB,2088088.2617547738
tJI5U8kFacucu2QQ,1458242.78470139
aWr83KcVPU5zdu17,5029397.733837408
KRXei3EAokmylpF9,4971544.824381272
uvgZjI6AlDUhKx8Z,2242493.72817436
D3nxtjKqgj5TejQH,9203439.270146074
CUZgshaoOGbLgYYb,18794373.331866924
IKxjxIFYzuzC1X2m,2277549.7737036315
gz0ofNVc7linVOWa,11726402.640416063
pfDGRsDNLrOP66Hd,5162984.62726815
l3nvYht6aBBKlB5u,5081753.334623888
rSzuLBJCw7KUV94w,2402101.614385559
Hst149AC51pXR4bV,82664753.84577323
QV4ghumZqnF8Djy2,67914129.61527887
YNl1tyTIz9Vssg2M,1627259.8236379635
BsMEgjo3ClpSN0mI,3817146.5642499365
H44ei406HjCzgJ3K,2017811.4104547878
am5fYTYrlwOOjnS9,43834152.46897131
Mu8oq3085oi8xc4z,1370949.3933189418
R6BqyHclfnZKYGh5,1208279.7319893953
YkXaazraFRnIpJWv,1463354.9941005146
eBZkqvUnos3m5NVg,11647073.675276188
X3xGPqhoxUoEBSLN,16073176.6196846
YyoRZu5jh3VyHugl,2637669.7507191366
cXPKJ2QGRBv7sCnF,93116068.40269953
BUk8BkBwGwk7q0M2,2136092.875171211
uL5gPiDwEq1LLsvY,7985806.82407675
yxmD95fD5vnKmQ7o,8655773.512342017
LpY5ICfRLhxeErPl,9251195.974625185
